Name RNA Mapping_rate Group
TS156 SRR786526 0.9636 PIM
TS156 SRR786527 0.9712 PIM
TS156 SRR786528 0.983 PIM
TS156 SRR786529 0.9621 PIM
TS156 SRR786530 0.9649 PIM
TS156 SRR786531 0.9536 PIM
TS156 SRR786532 0.9485 PIM
TS156 SRR786533 0.9582 PIM
TS156 SRR786534 0.9603 PIM
TS156 SRR786535 0.9682 PIM
TS156 SRR786536 0.9701 PIM
TS156 SRR786537 0.9698 PIM
TS156 SRR786538 0.9453 PIM
TS156 SRR786539 0.9482 PIM
TS156 SRR786540 0.9715 PIM
TS156 SRR786541 0.9685 PIM
TS156 SRR786542 0.9767 PIM
TS156 SRR786543 0.929 PIM
TS156 SRR786544 0.9218 PIM
TS156 SRR786545 0.9651 PIM
TS156 SRR786546 0.9727 PIM
TS156 SRR786547 0.9719 PIM
TS156 SRR786548 0.9705 PIM
TS156 SRR786549 0.9659 PIM
TS156 SRR786550 0.9727 PIM
TS156 SRR786551 0.9739 PIM
TS156 SRR786581 0.9493 PIM
TS156 SRR786582 0.9558 PIM
TS156 SRR786583 0.95 PIM
TS156 SRR786584 0.9561 PIM
TS156 SRR786585 0.9594 PIM
TS156 SRR786586 0.9601 PIM
TS156 SRR786587 0.9491 PIM
TS156 SRR786588 0.9522 PIM
TS156 SRR786589 0.9633 PIM
TS156 SRR786590 0.9666 PIM
TS156 SRR786591 0.9583 PIM
TS156 SRR786592 0.9607 PIM
TS156 SRR786593 0.9638 PIM
TS156 SRR786594 0.9663 PIM
TS156 SRR786595 0.958 PIM
TS156 SRR786596 0.9609 PIM
TS265 SRR10435545 0.9643 PIM
TS265 SRR10435546 0.9703 PIM
TS265 SRR10435547 0.9742 PIM
TS265 SRR10435549 0.9007 PIM
TS265 SRR12560324 0.9407 PIM
TS265 SRR2064660 0.9912 PIM
TS265 SRR2064662 0.9804 PIM
TS265 SRR2064663 0.9767 PIM
TS265 SRR2064665 0.9883 PIM
TS265 SRR2064668 0.9908 PIM
TS265 SRR2064671 0.9916 PIM
TS265 SRR2356898 0.9396 PIM
TS265 SRR2356905 0.9462 PIM
TS265 SRR2356907 0.9389 PIM
TS265 SRR2356916 0.9545 PIM
TS265 SRR2356941 0.9288 PIM
TS265 SRR2356969 0.9582 PIM
TS265 SRR2939611 0.9623 PIM
TS265 SRR2939613 0.9663 PIM
TS265 SRR2939615 0.9652 PIM
TS265 SRR3031978 0.9197 PIM
TS265 SRR3119178 0.9614 PIM
TS265 SRR3119184 0.9615 PIM
TS265 SRR3119185 0.9758 PIM
TS265 SRR3119186 0.9763 PIM
TS265 SRR3119187 0.9765 PIM
TS265 SRR3119188 0.9667 PIM
TS265 SRR3119189 0.9658 PIM
TS265 SRR3119190 0.9636 PIM
TS265 SRR786507 0.9743 PIM
TS265 SRR786508 0.9753 PIM
TS265 SRR786509 0.9741 PIM
TS265 SRR786514 0.9857 PIM
TS265 SRR786515 0.9788 PIM
TS265 SRR786516 0.9807 PIM
TS265 SRR786517 0.9797 PIM
TS265 SRR786520 0.9294 PIM
TS265 SRR786521 0.9288 PIM
TS265 SRR786522 0.9456 PIM
TS265 SRR786523 0.9449 PIM
TS265 SRR786525 0.9713 PIM
TS265 SRR786526 0.9559 PIM
TS265 SRR786527 0.965 PIM
TS265 SRR786528 0.9738 PIM
TS265 SRR786529 0.9557 PIM
TS265 SRR786530 0.9594 PIM
TS265 SRR786531 0.9475 PIM
TS265 SRR786532 0.9415 PIM
TS265 SRR786533 0.9514 PIM
TS265 SRR786534 0.9543 PIM
TS265 SRR786535 0.961 PIM
TS265 SRR786536 0.9638 PIM
TS265 SRR786537 0.9604 PIM
TS265 SRR786538 0.9366 PIM
TS265 SRR786539 0.9404 PIM
TS265 SRR786540 0.9662 PIM
TS265 SRR786541 0.9629 PIM
TS265 SRR786542 0.9687 PIM
TS265 SRR786543 0.9212 PIM
TS265 SRR786544 0.9129 PIM
TS265 SRR786545 0.9573 PIM
TS265 SRR786546 0.9663 PIM
TS265 SRR786547 0.964 PIM
TS265 SRR786548 0.9617 PIM
TS265 SRR786549 0.9614 PIM
TS265 SRR786550 0.969 PIM
TS265 SRR786551 0.9674 PIM
TS265 SRR786581 0.9545 PIM
TS265 SRR786582 0.9605 PIM
TS265 SRR786583 0.9551 PIM
TS265 SRR786584 0.9603 PIM
TS265 SRR786585 0.9635 PIM
TS265 SRR786586 0.964 PIM
TS265 SRR786587 0.9544 PIM
TS265 SRR786588 0.9569 PIM
TS265 SRR786589 0.9674 PIM
TS265 SRR786590 0.9708 PIM
TS265 SRR786591 0.9628 PIM
TS265 SRR786592 0.9651 PIM
TS265 SRR786593 0.9685 PIM
TS265 SRR786594 0.9712 PIM
TS265 SRR786595 0.9631 PIM
TS265 SRR786596 0.966 PIM
TS421 SRR10435545 0.9735 PIM
TS421 SRR10435546 0.9806 PIM
TS421 SRR10435547 0.9822 PIM
TS421 SRR10435549 0.9093 PIM
TS421 SRR12560324 0.951 PIM
TS421 SRR2064660 0.9909 PIM
TS421 SRR2064662 0.9889 PIM
TS421 SRR2064663 0.9867 PIM
TS421 SRR2064665 0.9888 PIM
TS421 SRR2064668 0.9907 PIM
TS421 SRR2064671 0.9918 PIM
TS421 SRR2356898 0.9363 PIM
TS421 SRR2356905 0.953 PIM
TS421 SRR2356907 0.9491 PIM
TS421 SRR2356916 0.9496 PIM
TS421 SRR2356941 0.9261 PIM
TS421 SRR2356969 0.952 PIM
TS421 SRR2939611 0.9672 PIM
TS421 SRR2939613 0.9717 PIM
TS421 SRR2939615 0.9697 PIM
TS421 SRR3031978 0.9221 PIM
TS421 SRR3119178 0.9779 PIM
TS421 SRR3119184 0.9789 PIM
TS421 SRR3119185 0.9863 PIM
TS421 SRR3119186 0.9876 PIM
TS421 SRR3119187 0.9882 PIM
TS421 SRR3119188 0.986 PIM
TS421 SRR3119189 0.985 PIM
TS421 SRR3119190 0.9808 PIM
TS421 SRR786507 0.9811 PIM
TS421 SRR786508 0.9808 PIM
TS421 SRR786509 0.9811 PIM
TS421 SRR786514 0.9822 PIM
TS421 SRR786515 0.9746 PIM
TS421 SRR786516 0.9774 PIM
TS421 SRR786517 0.9757 PIM
TS421 SRR786520 0.9383 PIM
TS421 SRR786521 0.9385 PIM
TS421 SRR786522 0.9525 PIM
TS421 SRR786523 0.9523 PIM
TS421 SRR786525 0.9753 PIM
TS421 SRR786526 0.9632 PIM
TS421 SRR786527 0.971 PIM
TS421 SRR786528 0.9827 PIM
TS421 SRR786529 0.9616 PIM
TS421 SRR786530 0.9646 PIM
TS421 SRR786531 0.9506 PIM
TS421 SRR786532 0.9453 PIM
TS421 SRR786533 0.9579 PIM
TS421 SRR786534 0.96 PIM
TS421 SRR786535 0.9679 PIM
TS421 SRR786536 0.97 PIM
TS421 SRR786537 0.9695 PIM
TS421 SRR786538 0.9444 PIM
TS421 SRR786539 0.9472 PIM
TS421 SRR786540 0.9711 PIM
TS421 SRR786541 0.9683 PIM
TS421 SRR786542 0.9762 PIM
TS421 SRR786543 0.9274 PIM
TS421 SRR786544 0.9203 PIM
TS421 SRR786545 0.9646 PIM
TS421 SRR786546 0.9725 PIM
TS421 SRR786547 0.9713 PIM
TS421 SRR786548 0.9697 PIM
TS421 SRR786549 0.9655 PIM
TS421 SRR786550 0.9724 PIM
TS421 SRR786551 0.9736 PIM
TS421 SRR786581 0.9502 PIM
TS421 SRR786582 0.9566 PIM
TS421 SRR786583 0.9505 PIM
TS421 SRR786584 0.9564 PIM
TS421 SRR786585 0.9601 PIM
TS421 SRR786586 0.9608 PIM
TS421 SRR786587 0.9496 PIM
TS421 SRR786588 0.9528 PIM
TS421 SRR786589 0.9642 PIM
TS421 SRR786590 0.9674 PIM
TS421 SRR786591 0.959 PIM
TS421 SRR786592 0.9615 PIM
TS421 SRR786593 0.9648 PIM
TS421 SRR786594 0.9674 PIM
TS421 SRR786595 0.9589 PIM
TS421 SRR786596 0.9621 PIM
TS3 SRR10435545 0.9793 BIG
TS3 SRR10435546 0.9868 BIG
TS3 SRR10435547 0.987 BIG
TS3 SRR10435549 0.9149 BIG
TS3 SRR12560324 0.9578 BIG
TS3 SRR2064660 0.9913 BIG
TS3 SRR2064662 0.9949 BIG
TS3 SRR2064663 0.996 BIG
TS3 SRR2064665 0.9898 BIG
TS3 SRR2064668 0.9899 BIG
TS3 SRR2064671 0.9936 BIG
TS3 SRR2356898 0.9334 BIG
TS3 SRR2356905 0.957 BIG
TS3 SRR2356907 0.9568 BIG
TS3 SRR2356916 0.9481 BIG
TS3 SRR2356941 0.923 BIG
TS3 SRR2356969 0.9514 BIG
TS3 SRR2939611 0.9699 BIG
TS3 SRR2939613 0.9747 BIG
TS3 SRR2939615 0.9727 BIG
TS3 SRR3031978 0.9196 BIG
TS3 SRR3119178 0.9861 BIG
TS3 SRR3119184 0.9873 BIG
TS3 SRR3119185 0.995 BIG
TS3 SRR3119186 0.9953 BIG
TS3 SRR3119187 0.9953 BIG
TS3 SRR3119188 0.9948 BIG
TS3 SRR3119189 0.9944 BIG
TS3 SRR3119190 0.9901 BIG
TS3 SRR786507 0.9856 BIG
TS3 SRR786508 0.985 BIG
TS3 SRR786509 0.9859 BIG
TS3 SRR786514 0.9812 BIG
TS3 SRR786515 0.9735 BIG
TS3 SRR786516 0.9763 BIG
TS3 SRR786517 0.9746 BIG
TS3 SRR786520 0.9443 BIG
TS3 SRR786521 0.9449 BIG
TS3 SRR786522 0.9578 BIG
TS3 SRR786523 0.9579 BIG
TS3 SRR786525 0.9781 BIG
TS3 SRR786526 0.9682 BIG
TS3 SRR786527 0.9749 BIG
TS3 SRR786528 0.9886 BIG
TS3 SRR786529 0.9658 BIG
TS3 SRR786530 0.9682 BIG
TS3 SRR786531 0.9564 BIG
TS3 SRR786532 0.9514 BIG
TS3 SRR786533 0.9622 BIG
TS3 SRR786534 0.9637 BIG
TS3 SRR786535 0.9725 BIG
TS3 SRR786536 0.9738 BIG
TS3 SRR786537 0.9754 BIG
TS3 SRR786538 0.9494 BIG
TS3 SRR786539 0.9517 BIG
TS3 SRR786540 0.9746 BIG
TS3 SRR786541 0.9719 BIG
TS3 SRR786542 0.9812 BIG
TS3 SRR786543 0.9336 BIG
TS3 SRR786544 0.9271 BIG
TS3 SRR786545 0.9698 BIG
TS3 SRR786546 0.9766 BIG
TS3 SRR786547 0.9759 BIG
TS3 SRR786548 0.9747 BIG
TS3 SRR786549 0.9686 BIG
TS3 SRR786550 0.9749 BIG
TS3 SRR786551 0.9777 BIG
TS3 SRR786581 0.9489 BIG
TS3 SRR786582 0.9552 BIG
TS3 SRR786583 0.9492 BIG
TS3 SRR786584 0.9552 BIG
TS3 SRR786585 0.959 BIG
TS3 SRR786586 0.9596 BIG
TS3 SRR786587 0.9484 BIG
TS3 SRR786588 0.9515 BIG
TS3 SRR786589 0.9631 BIG
TS3 SRR786590 0.9663 BIG
TS3 SRR786591 0.958 BIG
TS3 SRR786592 0.9604 BIG
TS3 SRR786593 0.9638 BIG
TS3 SRR786594 0.9663 BIG
TS3 SRR786595 0.9578 BIG
TS3 SRR786596 0.9609 BIG
TS413 SRR10435545 0.9668 PIM
TS413 SRR10435546 0.9742 PIM
TS413 SRR10435547 0.9757 PIM
TS413 SRR10435549 0.9039 PIM
TS413 SRR12560324 0.9432 PIM
TS413 SRR2064660 0.9919 PIM
TS413 SRR2064662 0.9819 PIM
TS413 SRR2064663 0.981 PIM
TS413 SRR2064665 0.9892 PIM
TS413 SRR2064668 0.991 PIM
TS413 SRR2064671 0.9901 PIM
TS413 SRR2356898 0.9401 PIM
TS413 SRR2356905 0.9469 PIM
TS413 SRR2356907 0.9432 PIM
TS413 SRR2356916 0.9536 PIM
TS413 SRR2356941 0.928 PIM
TS413 SRR2356969 0.9539 PIM
TS413 SRR2939611 0.964 PIM
TS413 SRR2939613 0.9676 PIM
TS413 SRR2939615 0.9669 PIM
TS413 SRR3031978 0.923 PIM
TS413 SRR3119178 0.968 PIM
TS413 SRR3119184 0.9686 PIM
TS413 SRR3119185 0.9767 PIM
TS413 SRR3119186 0.9773 PIM
TS413 SRR3119187 0.9808 PIM
TS413 SRR3119188 0.9749 PIM
TS413 SRR3119189 0.9735 PIM
TS413 SRR3119190 0.9705 PIM
TS413 SRR786507 0.9742 PIM
TS413 SRR786508 0.9751 PIM
TS413 SRR786509 0.9743 PIM
TS413 SRR786514 0.9841 PIM
TS413 SRR786515 0.9768 PIM
TS413 SRR786516 0.9784 PIM
TS413 SRR786517 0.9778 PIM
TS413 SRR786520 0.9318 PIM
TS413 SRR786521 0.9312 PIM
TS413 SRR786522 0.9467 PIM
TS413 SRR786523 0.9463 PIM
TS413 SRR786525 0.9684 PIM
TS413 SRR786526 0.9577 PIM
TS413 SRR786527 0.9665 PIM
TS413 SRR786528 0.9761 PIM
TS413 SRR786529 0.9569 PIM
TS413 SRR786530 0.9605 PIM
TS413 SRR786531 0.9484 PIM
TS413 SRR786532 0.9425 PIM
TS413 SRR786533 0.9515 PIM
TS413 SRR786534 0.9545 PIM
TS413 SRR786535 0.9624 PIM
TS413 SRR786536 0.9654 PIM
TS413 SRR786537 0.9629 PIM
TS413 SRR786538 0.9385 PIM
TS413 SRR786539 0.9421 PIM
TS413 SRR786540 0.9646 PIM
TS413 SRR786541 0.9614 PIM
TS413 SRR786542 0.9681 PIM
TS413 SRR786543 0.9235 PIM
TS413 SRR786544 0.9158 PIM
TS413 SRR786545 0.9588 PIM
TS413 SRR786546 0.9678 PIM
TS413 SRR786547 0.9656 PIM
TS413 SRR786548 0.9635 PIM
TS413 SRR786549 0.9611 PIM
TS413 SRR786550 0.9687 PIM
TS413 SRR786551 0.9674 PIM
TS413 SRR786581 0.9541 PIM
TS413 SRR786582 0.9601 PIM
TS413 SRR786583 0.9549 PIM
TS413 SRR786584 0.9602 PIM
TS413 SRR786585 0.9634 PIM
TS413 SRR786586 0.9641 PIM
TS413 SRR786587 0.9539 PIM
TS413 SRR786588 0.9566 PIM
TS413 SRR786589 0.9675 PIM
TS413 SRR786590 0.9709 PIM
TS413 SRR786591 0.9628 PIM
TS413 SRR786592 0.9651 PIM
TS413 SRR786593 0.9686 PIM
TS413 SRR786594 0.9712 PIM
TS413 SRR786595 0.9629 PIM
TS413 SRR786596 0.9659 PIM
TS22 SRR10435545 0.9613 PIM
TS22 SRR10435546 0.9662 PIM
TS22 SRR10435547 0.9725 PIM
TS22 SRR10435549 0.9004 PIM
TS22 SRR12560324 0.9412 PIM
TS22 SRR2064660 0.9917 PIM
TS22 SRR2064662 0.9791 PIM
TS22 SRR2064663 0.9749 PIM
TS22 SRR2064665 0.9899 PIM
TS22 SRR2064668 0.9896 PIM
TS22 SRR2064671 0.992 PIM
TS22 SRR2356898 0.9411 PIM
TS22 SRR2356905 0.9453 PIM
TS22 SRR2356907 0.938 PIM
TS22 SRR2356916 0.9579 PIM
TS22 SRR2356941 0.9288 PIM
TS22 SRR2356969 0.9598 PIM
TS22 SRR2939611 0.9625 PIM
TS22 SRR2939613 0.9671 PIM
TS22 SRR2939615 0.9658 PIM
TS22 SRR3031978 0.9224 PIM
TS22 SRR3119178 0.9663 PIM
TS22 SRR3119184 0.9665 PIM
TS22 SRR3119185 0.9755 PIM
TS22 SRR3119186 0.9759 PIM
TS22 SRR3119187 0.9794 PIM
TS22 SRR3119188 0.9731 PIM
TS22 SRR3119189 0.9715 PIM
TS22 SRR3119190 0.9688 PIM
TS22 SRR786507 0.9739 PIM
TS22 SRR786508 0.9752 PIM
TS22 SRR786509 0.9738 PIM
TS22 SRR786514 0.9868 PIM
TS22 SRR786515 0.9796 PIM
TS22 SRR786516 0.9809 PIM
TS22 SRR786517 0.9807 PIM
TS22 SRR786520 0.9302 PIM
TS22 SRR786521 0.9295 PIM
TS22 SRR786522 0.9455 PIM
TS22 SRR786523 0.9449 PIM
TS22 SRR786525 0.9692 PIM
TS22 SRR786526 0.9561 PIM
TS22 SRR786527 0.9653 PIM
TS22 SRR786528 0.9745 PIM
TS22 SRR786529 0.9556 PIM
TS22 SRR786530 0.9596 PIM
TS22 SRR786531 0.9447 PIM
TS22 SRR786532 0.938 PIM
TS22 SRR786533 0.951 PIM
TS22 SRR786534 0.9542 PIM
TS22 SRR786535 0.9613 PIM
TS22 SRR786536 0.9643 PIM
TS22 SRR786537 0.9614 PIM
TS22 SRR786538 0.9371 PIM
TS22 SRR786539 0.9408 PIM
TS22 SRR786540 0.9649 PIM
TS22 SRR786541 0.9614 PIM
TS22 SRR786542 0.9682 PIM
TS22 SRR786543 0.9199 PIM
TS22 SRR786544 0.911 PIM
TS22 SRR786545 0.9576 PIM
TS22 SRR786546 0.9669 PIM
TS22 SRR786547 0.9639 PIM
TS22 SRR786548 0.9615 PIM
TS22 SRR786549 0.9612 PIM
TS22 SRR786550 0.9691 PIM
TS22 SRR786551 0.9669 PIM
TS22 SRR786581 0.9566 PIM
TS22 SRR786582 0.9625 PIM
TS22 SRR786583 0.9571 PIM
TS22 SRR786584 0.9621 PIM
TS22 SRR786585 0.9653 PIM
TS22 SRR786586 0.966 PIM
TS22 SRR786587 0.9567 PIM
TS22 SRR786588 0.9588 PIM
TS22 SRR786589 0.9697 PIM
TS22 SRR786590 0.9729 PIM
TS22 SRR786591 0.965 PIM
TS22 SRR786592 0.9669 PIM
TS22 SRR786593 0.9709 PIM
TS22 SRR786594 0.9735 PIM
TS22 SRR786595 0.9655 PIM
TS22 SRR786596 0.9681 PIM
TS331 SRR10435545 0.9735 BIG
TS331 SRR10435546 0.9815 BIG
TS331 SRR10435547 0.9818 BIG
TS331 SRR10435549 0.9093 BIG
TS331 SRR12560324 0.9521 BIG
TS331 SRR2064660 0.9904 BIG
TS331 SRR2064662 0.9892 BIG
TS331 SRR2064663 0.9881 BIG
TS331 SRR2064665 0.9879 BIG
TS331 SRR2064668 0.9904 BIG
TS331 SRR2064671 0.9919 BIG
TS331 SRR2356898 0.9343 BIG
TS331 SRR2356905 0.9532 BIG
TS331 SRR2356907 0.9503 BIG
TS331 SRR2356916 0.9491 BIG
TS331 SRR2356941 0.9245 BIG
TS331 SRR2356969 0.9525 BIG
TS331 SRR2939611 0.9715 BIG
TS331 SRR2939613 0.9761 BIG
TS331 SRR2939615 0.9744 BIG
TS331 SRR3031978 0.9191 BIG
TS331 SRR3119178 0.9807 BIG
TS331 SRR3119184 0.9818 BIG
TS331 SRR3119185 0.9888 BIG
TS331 SRR3119186 0.9882 BIG
TS331 SRR3119187 0.9895 BIG
TS331 SRR3119188 0.9888 BIG
TS331 SRR3119189 0.9881 BIG
TS331 SRR3119190 0.9841 BIG
TS331 SRR786507 0.9806 BIG
TS331 SRR786508 0.9808 BIG
TS331 SRR786509 0.9806 BIG
TS331 SRR786514 0.9815 BIG
TS331 SRR786515 0.9738 BIG
TS331 SRR786516 0.9763 BIG
TS331 SRR786517 0.975 BIG
TS331 SRR786520 0.9381 BIG
TS331 SRR786521 0.9378 BIG
TS331 SRR786522 0.9527 BIG
TS331 SRR786523 0.9524 BIG
TS331 SRR786525 0.9756 BIG
TS331 SRR786526 0.9635 BIG
TS331 SRR786527 0.9711 BIG
TS331 SRR786528 0.982 BIG
TS331 SRR786529 0.9621 BIG
TS331 SRR786530 0.965 BIG
TS331 SRR786531 0.9533 BIG
TS331 SRR786532 0.9481 BIG
TS331 SRR786533 0.9578 BIG
TS331 SRR786534 0.9598 BIG
TS331 SRR786535 0.968 BIG
TS331 SRR786536 0.9699 BIG
TS331 SRR786537 0.9686 BIG
TS331 SRR786538 0.9447 BIG
TS331 SRR786539 0.9474 BIG
TS331 SRR786540 0.9714 BIG
TS331 SRR786541 0.9684 BIG
TS331 SRR786542 0.9755 BIG
TS331 SRR786543 0.9286 BIG
TS331 SRR786544 0.9213 BIG
TS331 SRR786545 0.9649 BIG
TS331 SRR786546 0.9726 BIG
TS331 SRR786547 0.9711 BIG
TS331 SRR786548 0.9694 BIG
TS331 SRR786549 0.9661 BIG
TS331 SRR786550 0.9729 BIG
TS331 SRR786551 0.9733 BIG
TS331 SRR786581 0.9493 BIG
TS331 SRR786582 0.9554 BIG
TS331 SRR786583 0.9498 BIG
TS331 SRR786584 0.9555 BIG
TS331 SRR786585 0.9592 BIG
TS331 SRR786586 0.9597 BIG
TS331 SRR786587 0.9486 BIG
TS331 SRR786588 0.9517 BIG
TS331 SRR786589 0.9631 BIG
TS331 SRR786590 0.966 BIG
TS331 SRR786591 0.958 BIG
TS331 SRR786592 0.9601 BIG
TS331 SRR786593 0.9634 BIG
TS331 SRR786594 0.9657 BIG
TS331 SRR786595 0.9575 BIG
TS331 SRR786596 0.9602 BIG
TS9 SRR10435545 0.9783 BIG
TS9 SRR10435546 0.9865 BIG
TS9 SRR10435547 0.9865 BIG
TS9 SRR10435549 0.9149 BIG
TS9 SRR12560324 0.9549 BIG
TS9 SRR2064660 0.9896 BIG
TS9 SRR2064662 0.9932 BIG
TS9 SRR2064663 0.9941 BIG
TS9 SRR2064665 0.9871 BIG
TS9 SRR2064668 0.9888 BIG
TS9 SRR2064671 0.9906 BIG
TS9 SRR2356898 0.9318 BIG
TS9 SRR2356905 0.9563 BIG
TS9 SRR2356907 0.9553 BIG
TS9 SRR2356916 0.9452 BIG
TS9 SRR2356941 0.9216 BIG
TS9 SRR2356969 0.948 BIG
TS9 SRR2939611 0.9685 BIG
TS9 SRR2939613 0.9733 BIG
TS9 SRR2939615 0.971 BIG
TS9 SRR3031978 0.917 BIG
TS9 SRR3119178 0.9835 BIG
TS9 SRR3119184 0.9846 BIG
TS9 SRR3119185 0.9925 BIG
TS9 SRR3119186 0.9927 BIG
TS9 SRR3119187 0.9916 BIG
TS9 SRR3119188 0.9917 BIG
TS9 SRR3119189 0.9912 BIG
TS9 SRR3119190 0.9871 BIG
TS9 SRR786507 0.9813 BIG
TS9 SRR786508 0.9813 BIG
TS9 SRR786509 0.9816 BIG
TS9 SRR786514 0.9779 BIG
TS9 SRR786515 0.97 BIG
TS9 SRR786516 0.9734 BIG
TS9 SRR786517 0.9712 BIG
TS9 SRR786520 0.9398 BIG
TS9 SRR786521 0.9402 BIG
TS9 SRR786522 0.9535 BIG
TS9 SRR786523 0.9535 BIG
TS9 SRR786525 0.975 BIG
TS9 SRR786526 0.9636 BIG
TS9 SRR786527 0.9707 BIG
TS9 SRR786528 0.9836 BIG
TS9 SRR786529 0.9621 BIG
TS9 SRR786530 0.9644 BIG
TS9 SRR786531 0.9526 BIG
TS9 SRR786532 0.9476 BIG
TS9 SRR786533 0.9582 BIG
TS9 SRR786534 0.9599 BIG
TS9 SRR786535 0.968 BIG
TS9 SRR786536 0.9696 BIG
TS9 SRR786537 0.9704 BIG
TS9 SRR786538 0.9466 BIG
TS9 SRR786539 0.9488 BIG
TS9 SRR786540 0.971 BIG
TS9 SRR786541 0.968 BIG
TS9 SRR786542 0.9766 BIG
TS9 SRR786543 0.9299 BIG
TS9 SRR786544 0.9231 BIG
TS9 SRR786545 0.9654 BIG
TS9 SRR786546 0.9726 BIG
TS9 SRR786547 0.9721 BIG
TS9 SRR786548 0.9705 BIG
TS9 SRR786549 0.9658 BIG
TS9 SRR786550 0.9724 BIG
TS9 SRR786551 0.9738 BIG
TS9 SRR786581 0.9455 BIG
TS9 SRR786582 0.9519 BIG
TS9 SRR786583 0.9461 BIG
TS9 SRR786584 0.9522 BIG
TS9 SRR786585 0.9557 BIG
TS9 SRR786586 0.9563 BIG
TS9 SRR786587 0.9451 BIG
TS9 SRR786588 0.9482 BIG
TS9 SRR786589 0.9594 BIG
TS9 SRR786590 0.9626 BIG
TS9 SRR786591 0.9547 BIG
TS9 SRR786592 0.9569 BIG
TS9 SRR786593 0.9596 BIG
TS9 SRR786594 0.9623 BIG
TS9 SRR786595 0.9542 BIG
TS9 SRR786596 0.9571 BIG
TS204 SRR10435545 0.9802 BIG
TS204 SRR10435546 0.9873 BIG
TS204 SRR10435547 0.9879 BIG
TS204 SRR10435549 0.9156 BIG
TS204 SRR12560324 0.9568 BIG
TS204 SRR2064660 0.9916 BIG
TS204 SRR2064662 0.9952 BIG
TS204 SRR2064663 0.9968 BIG
TS204 SRR2064665 0.9895 BIG
TS204 SRR2064668 0.9908 BIG
TS204 SRR2064671 0.9927 BIG
TS204 SRR2356898 0.9334 BIG
TS204 SRR2356905 0.9577 BIG
TS204 SRR2356907 0.9583 BIG
TS204 SRR2356916 0.9477 BIG
TS204 SRR2356941 0.9232 BIG
TS204 SRR2356969 0.95 BIG
TS204 SRR2939611 0.9699 BIG
TS204 SRR2939613 0.9745 BIG
TS204 SRR2939615 0.9727 BIG
TS204 SRR3031978 0.9192 BIG
TS204 SRR3119178 0.9839 BIG
TS204 SRR3119184 0.9853 BIG
TS204 SRR3119185 0.9933 BIG
TS204 SRR3119186 0.9936 BIG
TS204 SRR3119187 0.994 BIG
TS204 SRR3119188 0.9929 BIG
TS204 SRR3119189 0.9923 BIG
TS204 SRR3119190 0.988 BIG
TS204 SRR786507 0.9842 BIG
TS204 SRR786508 0.9837 BIG
TS204 SRR786509 0.9845 BIG
TS204 SRR786514 0.9809 BIG
TS204 SRR786515 0.9732 BIG
TS204 SRR786516 0.976 BIG
TS204 SRR786517 0.9742 BIG
TS204 SRR786520 0.9429 BIG
TS204 SRR786521 0.9433 BIG
TS204 SRR786522 0.9566 BIG
TS204 SRR786523 0.9566 BIG
TS204 SRR786525 0.9768 BIG
TS204 SRR786526 0.9671 BIG
TS204 SRR786527 0.9741 BIG
TS204 SRR786528 0.9872 BIG
TS204 SRR786529 0.9649 BIG
TS204 SRR786530 0.9674 BIG
TS204 SRR786531 0.9556 BIG
TS204 SRR786532 0.9505 BIG
TS204 SRR786533 0.961 BIG
TS204 SRR786534 0.9626 BIG
TS204 SRR786535 0.9714 BIG
TS204 SRR786536 0.9729 BIG
TS204 SRR786537 0.9738 BIG
TS204 SRR786538 0.9485 BIG
TS204 SRR786539 0.9508 BIG
TS204 SRR786540 0.9733 BIG
TS204 SRR786541 0.9703 BIG
TS204 SRR786542 0.9798 BIG
TS204 SRR786543 0.9327 BIG
TS204 SRR786544 0.9261 BIG
TS204 SRR786545 0.9685 BIG
TS204 SRR786546 0.9755 BIG
TS204 SRR786547 0.9748 BIG
TS204 SRR786548 0.9735 BIG
TS204 SRR786549 0.9674 BIG
TS204 SRR786550 0.9739 BIG
TS204 SRR786551 0.9765 BIG
TS204 SRR786581 0.9483 BIG
TS204 SRR786582 0.9546 BIG
TS204 SRR786583 0.9486 BIG
TS204 SRR786584 0.9546 BIG
TS204 SRR786585 0.9586 BIG
TS204 SRR786586 0.9591 BIG
TS204 SRR786587 0.9477 BIG
TS204 SRR786588 0.9507 BIG
TS204 SRR786589 0.9625 BIG
TS204 SRR786590 0.9656 BIG
TS204 SRR786591 0.9572 BIG
TS204 SRR786592 0.9595 BIG
TS204 SRR786593 0.9629 BIG
TS204 SRR786594 0.9654 BIG
TS204 SRR786595 0.957 BIG
TS204 SRR786596 0.9598 BIG
TS117 SRR10435545 0.9652 BIG
TS117 SRR10435546 0.9736 BIG
TS117 SRR10435547 0.975 BIG
TS117 SRR10435549 0.9012 BIG
TS117 SRR12560324 0.9422 BIG
TS117 SRR2064660 0.9907 BIG
TS117 SRR2064662 0.9821 BIG
TS117 SRR2064663 0.9766 BIG
TS117 SRR2064665 0.989 BIG
TS117 SRR2064668 0.9909 BIG
TS117 SRR2064671 0.9916 BIG
TS117 SRR2356898 0.9389 BIG
TS117 SRR2356905 0.9479 BIG
TS117 SRR2356907 0.9392 BIG
TS117 SRR2356916 0.9543 BIG
TS117 SRR2356941 0.928 BIG
TS117 SRR2356969 0.9569 BIG
TS117 SRR2939611 0.9637 BIG
TS117 SRR2939613 0.9676 BIG
TS117 SRR2939615 0.9662 BIG
