QTN	h2_simulated	kinship_used	phenotype_simulated	h2_estimated	rep
1000	0.45	svs	snps	0.436617613396669	76
1000	0.45	svs	snps	0.260333740819146	77
1000	0.45	svs	snps	0.302556890024939	78
1000	0.45	svs	snps	0.390081367627158	79
1000	0.45	svs	snps	0.303725053322656	80
1000	0.45	svs	snps	0.123657221452563	81
1000	0.45	svs	snps	0.313221539719114	82
1000	0.45	svs	snps	0.333503126706375	83
1000	0.45	svs	snps	0.178215607792667	84
1000	0.45	svs	snps	0.512137915394871	85
1000	0.45	svs	snps	0.322460861416246	86
1000	0.45	svs	snps	0.140395047080885	87
1000	0.45	svs	snps	0.316354644860206	88
1000	0.45	svs	snps	0.248224656934609	89
1000	0.45	svs	snps	0.35716494085761	90
1000	0.45	svs	snps	0.36642626232459	91
1000	0.45	svs	snps	0.244935115203409	92
1000	0.45	svs	snps	0.333033438443712	93
1000	0.45	svs	snps	0.48508444316953	94
1000	0.45	svs	snps	0.247643437146175	95
1000	0.45	svs	snps	0.544478713366288	96
1000	0.45	svs	snps	0.241383622509886	97
1000	0.45	svs	snps	0.233009254512533	98
1000	0.45	svs	snps	0.470215904128863	99
1000	0.45	svs	snps	0.302204650653331	100
1000	0.6	svs	snps	0.42664976576955	1
1000	0.6	svs	snps	0.536532618132209	2
1000	0.6	svs	snps	0.54421066657843	3
1000	0.6	svs	snps	0.601425091850137	4
1000	0.6	svs	snps	0.420354691855569	5
1000	0.6	svs	snps	0.415155517634522	6
1000	0.6	svs	snps	0.454169412001075	7
1000	0.6	svs	snps	0.286452708744819	8
1000	0.6	svs	snps	0.481431433983573	9
1000	0.6	svs	snps	0.477267930844006	10
1000	0.6	svs	snps	0.563800353517237	11
1000	0.6	svs	snps	0.316532122353217	12
1000	0.6	svs	snps	0.386555038901742	13
1000	0.6	svs	snps	0.364488912468836	14
1000	0.6	svs	snps	0.186255089102274	15
1000	0.6	svs	snps	0.595653045496461	16
1000	0.6	svs	snps	0.552258308972859	17
1000	0.6	svs	snps	0.29093287761171	18
1000	0.6	svs	snps	0.26651260618867	19
1000	0.6	svs	snps	0.514386431597598	20
1000	0.6	svs	snps	0.563597019508428	21
1000	0.6	svs	snps	0.235130164218492	22
1000	0.6	svs	snps	0.596103734175569	23
1000	0.6	svs	snps	0.461127428396812	24
1000	0.6	svs	snps	0.503246886406825	25
1000	0.6	svs	snps	0.484624749062092	26
1000	0.6	svs	snps	0.218093707350526	27
1000	0.6	svs	snps	0.604329893786828	28
1000	0.6	svs	snps	0.602203958693495	29
1000	0.6	svs	snps	0.52177662230688	30
1000	0.6	svs	snps	0.400146973951795	31
1000	0.6	svs	snps	0.41284517247221	32
1000	0.6	svs	snps	0.550898837376009	33
1000	0.6	svs	snps	0.331387042673458	34
1000	0.6	svs	snps	0.495902945561096	35
1000	0.6	svs	snps	0.440515673028725	36
1000	0.6	svs	snps	0.621203099658844	37
1000	0.6	svs	snps	0.427533392041237	38
1000	0.6	svs	snps	0.262452401020003	39
1000	0.6	svs	snps	0.451035770231367	40
1000	0.6	svs	snps	0.355200854070741	41
1000	0.6	svs	snps	0.477009969433854	42
1000	0.6	svs	snps	0.303681168065136	43
1000	0.6	svs	snps	0.462198096751554	44
1000	0.6	svs	snps	0.428063030276091	45
1000	0.6	svs	snps	0.386053226199585	46
1000	0.6	svs	snps	0.392144170594292	47
1000	0.6	svs	snps	0.502960063158259	48
1000	0.6	svs	snps	0.596185986874043	49
1000	0.6	svs	snps	0.547555279339408	50
1000	0.6	svs	snps	0.33363183674577	51
1000	0.6	svs	snps	0.442222506305637	52
1000	0.6	svs	snps	0.379108139508167	53
1000	0.6	svs	snps	0.621557311670119	54
1000	0.6	svs	snps	0.369602118868686	55
1000	0.6	svs	snps	0.440679582275115	56
1000	0.6	svs	snps	0.271660795594388	57
1000	0.6	svs	snps	0.563915088948122	58
1000	0.6	svs	snps	0.418692700691874	59
1000	0.6	svs	snps	0.555748734468477	60
1000	0.6	svs	snps	0.469315353876568	61
1000	0.6	svs	snps	0.340160839903777	62
1000	0.6	svs	snps	0.18985688396325	63
1000	0.6	svs	snps	0.468503837573138	64
1000	0.6	svs	snps	0.355962355325202	65
1000	0.6	svs	snps	0.693652467453228	66
1000	0.6	svs	snps	0.482338486457103	67
1000	0.6	svs	snps	0.529044029447926	68
1000	0.6	svs	snps	0.664073114024155	69
1000	0.6	svs	snps	0.338193057001623	70
1000	0.6	svs	snps	0.466369880414217	71
1000	0.6	svs	snps	0.313498850486259	72
1000	0.6	svs	snps	0.373052396230085	73
1000	0.6	svs	snps	0.507189425567253	74
1000	0.6	svs	snps	0.348400101782037	75
1000	0.6	svs	snps	0.354114262591156	76
1000	0.6	svs	snps	0.370519732606416	77
1000	0.6	svs	snps	0.496191586928114	78
1000	0.6	svs	snps	0.295613432099329	79
1000	0.6	svs	snps	0.41948954776585	80
1000	0.6	svs	snps	0.392008162635684	81
1000	0.6	svs	snps	0.353507923230813	82
1000	0.6	svs	snps	0.317824776260009	83
1000	0.6	svs	snps	0.0562929170669038	84
1000	0.6	svs	snps	0.46739078327759	85
1000	0.6	svs	snps	0.482087655819105	86
1000	0.6	svs	snps	0.486735897828495	87
1000	0.6	svs	snps	0.503314022182414	88
1000	0.6	svs	snps	0.426674341631889	89
1000	0.6	svs	snps	0.600028610068462	90
1000	0.6	svs	snps	0.341777966638534	91
1000	0.6	svs	snps	0.337847331891769	92
1000	0.6	svs	snps	0.320100665845007	93
1000	0.6	svs	snps	0.409608618529801	94
1000	0.6	svs	snps	0.435378883651313	95
1000	0.6	svs	snps	0.603667432824638	96
1000	0.6	svs	snps	0.448496380666039	97
1000	0.6	svs	snps	0.519039329262088	98
1000	0.6	svs	snps	0.624813844716405	99
1000	0.6	svs	snps	0.414303877940242	100
1000	0.75	svs	snps	0.582018081860092	1
1000	0.75	svs	snps	0.518345851757996	2
1000	0.75	svs	snps	0.501523189977111	3
1000	0.75	svs	snps	0.554582765345755	4
1000	0.75	svs	snps	0.494870287230944	5
1000	0.75	svs	snps	0.391837785752259	6
1000	0.75	svs	snps	0.57961735996822	7
1000	0.75	svs	snps	0.599560343261811	8
1000	0.75	svs	snps	0.810617308042224	9
1000	0.75	svs	snps	0.48723297981194	10
1000	0.75	svs	snps	0.543461586552727	11
1000	0.75	svs	snps	0.738484422454036	12
1000	0.75	svs	snps	0.558484745506377	13
1000	0.75	svs	snps	0.659336529581265	14
1000	0.75	svs	snps	0.593524422604967	15
1000	0.75	svs	snps	0.490795254683861	16
1000	0.75	svs	snps	0.842905345236823	17
1000	0.75	svs	snps	0.306608300554917	18
1000	0.75	svs	snps	0.579862048738964	19
1000	0.75	svs	snps	0.56551684222711	20
1000	0.75	svs	snps	0.606146928524483	21
1000	0.75	svs	snps	0.546139138896095	22
1000	0.75	svs	snps	0.53140472592328	23
1000	0.75	svs	snps	0.601010714190383	24
1000	0.75	svs	snps	0.59017632431476	25
1000	0.75	svs	snps	0.538861630922997	26
1000	0.75	svs	snps	0.694285893608055	27
1000	0.75	svs	snps	0.299375010662921	28
1000	0.75	svs	snps	0.481373184149994	29
1000	0.75	svs	snps	0.609797475418127	30
1000	0.75	svs	snps	0.636851677468195	31
1000	0.75	svs	snps	0.496844616137744	32
1000	0.75	svs	snps	0.674413955944675	33
1000	0.75	svs	snps	0.82234349995611	34
1000	0.75	svs	snps	0.593393263978735	35
1000	0.75	svs	snps	0.767392525718271	36
1000	0.75	svs	snps	0.641704986693425	37
1000	0.75	svs	snps	0.5141328281903	38
1000	0.75	svs	snps	0.654194549974525	39
1000	0.75	svs	snps	0.651276842005882	40
1000	0.75	svs	snps	0.766131539455619	41
1000	0.75	svs	snps	0.459329424425725	42
1000	0.75	svs	snps	0.666421488230064	43
1000	0.75	svs	snps	0.607518082120762	44
1000	0.75	svs	snps	0.436181136397626	45
1000	0.75	svs	snps	0.568710493385292	46
1000	0.75	svs	snps	0.493397710638677	47
1000	0.75	svs	snps	0.691066686532108	48
1000	0.75	svs	snps	0.604277412646121	49
1000	0.75	svs	snps	0.265129926897787	50
1000	0.75	svs	snps	0.519615162227638	51
1000	0.75	svs	snps	0.623835269657203	52
1000	0.75	svs	snps	0.648361992516168	53
1000	0.75	svs	snps	0.555654792421062	54
1000	0.75	svs	snps	0.395279068938944	55
1000	0.75	svs	snps	0.187777180125715	56
1000	0.75	svs	snps	0.555195538305288	57
1000	0.75	svs	snps	0.636322408394488	58
1000	0.75	svs	snps	0.571638916062406	59
1000	0.75	svs	snps	0.605952888850225	60
1000	0.75	svs	snps	0.52147982091293	61
1000	0.75	svs	snps	0.668291262794519	62
1000	0.75	svs	snps	0.416008712981415	63
1000	0.75	svs	snps	0.456522585092505	64
1000	0.75	svs	snps	0.422723821228926	65
1000	0.75	svs	snps	0.300634939239322	66
1000	0.75	svs	snps	0.445037004893344	67
1000	0.75	svs	snps	0.682642972254889	68
1000	0.75	svs	snps	0.554554623780882	69
1000	0.75	svs	snps	0.31202644201254	70
1000	0.75	svs	snps	0.556655015534842	71
1000	0.75	svs	snps	0.745598954779518	72
1000	0.75	svs	snps	0.509956511374226	73
1000	0.75	svs	snps	0.81307505849479	74
1000	0.75	svs	snps	0.651409992496271	75
1000	0.75	svs	snps	0.844111237426406	76
1000	0.75	svs	snps	0.74967721515156	77
1000	0.75	svs	snps	0.42141350048513	78
1000	0.75	svs	snps	0.414634260088348	79
1000	0.75	svs	snps	0.692804248496251	80
1000	0.75	svs	snps	0.663150823227584	81
1000	0.75	svs	snps	0.559185041613148	82
1000	0.75	svs	snps	0.554054519459076	83
1000	0.75	svs	snps	0.532805420547234	84
1000	0.75	svs	snps	0.409761461340733	85
1000	0.75	svs	snps	0.679713412702814	86
1000	0.75	svs	snps	0.686797422158555	87
1000	0.75	svs	snps	0.557871908712677	88
1000	0.75	svs	snps	0.642645573520934	89
1000	0.75	svs	snps	0.418329499346983	90
1000	0.75	svs	snps	0.474674593836102	91
1000	0.75	svs	snps	0.727170233006401	92
1000	0.75	svs	snps	0.554231859039439	93
1000	0.75	svs	snps	0.430461624445752	94
1000	0.75	svs	snps	0.603498783799834	95
1000	0.75	svs	snps	0.59459928298832	96
1000	0.75	svs	snps	0.571830662880786	97
1000	0.75	svs	snps	0.369022475004582	98
1000	0.75	svs	snps	0.530621963377662	99
1000	0.75	svs	snps	0.554241754450079	100
1000	0.9	svs	snps	0.796461036064794	1
1000	0.9	svs	snps	0.77548396841789	2
1000	0.9	svs	snps	0.716887525295385	3
1000	0.9	svs	snps	0.650664607271197	4
1000	0.9	svs	snps	0.462458995272688	5
1000	0.9	svs	snps	0.652212585750391	6
1000	0.9	svs	snps	0.712652951458922	7
1000	0.9	svs	snps	0.784987024178774	8
1000	0.9	svs	snps	0.663648239916823	9
1000	0.9	svs	snps	0.703040980797924	10
1000	0.9	svs	snps	0.820140177538395	11
1000	0.9	svs	snps	0.737202536716484	12
1000	0.9	svs	snps	0.906756348628958	13
1000	0.9	svs	snps	0.483813431721572	14
1000	0.9	svs	snps	0.787634238815613	15
1000	0.9	svs	snps	0.595625957438632	16
1000	0.9	svs	snps	0.862663551061443	17
1000	0.9	svs	snps	0.735043768501467	18
1000	0.9	svs	snps	0.750145566224069	19
1000	0.9	svs	snps	0.609494204249287	20
1000	0.9	svs	snps	0.69969815824281	21
1000	0.9	svs	snps	0.842064160019823	22
1000	0.9	svs	snps	0.795225225151014	23
1000	0.9	svs	snps	0.708335586134501	24
1000	0.9	svs	snps	0.600334412841453	25
1000	0.9	svs	snps	0.682134690776261	26
1000	0.9	svs	snps	0.636559868702726	27
1000	0.9	svs	snps	0.73763583871804	28
1000	0.9	svs	snps	0.758671752031196	29
1000	0.9	svs	snps	0.837059339895086	30
1000	0.9	svs	snps	0.590440132513015	31
1000	0.9	svs	snps	0.601500537714558	32
1000	0.9	svs	snps	0.640342545525235	33
1000	0.9	svs	snps	0.548452924126407	34
1000	0.9	svs	snps	0.986851167544618	35
1000	0.9	svs	snps	0.705163768761527	36
1000	0.9	svs	snps	0.775584852095255	37
1000	0.9	svs	snps	0.866424640922867	38
1000	0.9	svs	snps	0.722580300865121	39
1000	0.9	svs	snps	0.617957432075369	40
1000	0.9	svs	snps	0.799762817987047	41
1000	0.9	svs	snps	0.72088343268283	42
1000	0.9	svs	snps	0.576204775411416	43
1000	0.9	svs	snps	0.698523329665034	44
1000	0.9	svs	snps	0.760438650414844	45
1000	0.9	svs	snps	0.644544463826628	46
1000	0.9	svs	snps	0.586596474523095	47
1000	0.9	svs	snps	0.584841469114466	48
1000	0.9	svs	snps	0.758358880563667	49
1000	0.9	svs	snps	0.689548550810304	50
1000	0.9	svs	snps	0.665888797925003	51
1000	0.9	svs	snps	0.577825063730458	52
1000	0.9	svs	snps	0.844093660284894	53
1000	0.9	svs	snps	0.804478256603068	54
1000	0.9	svs	snps	0.655544008996826	55
1000	0.9	svs	snps	0.597187522181979	56
1000	0.9	svs	snps	0.69519181868256	57
1000	0.9	svs	snps	0.724566019015826	58
1000	0.9	svs	snps	0.822154341192436	59
1000	0.9	svs	snps	0.814441074411816	60
1000	0.9	svs	snps	0.620071002858498	61
1000	0.9	svs	snps	0.771314584848776	62
1000	0.9	svs	snps	0.826814560553061	63
1000	0.9	svs	snps	0.763741776234829	64
1000	0.9	svs	snps	0.788032406000626	65
1000	0.9	svs	snps	0.735888222131979	66
1000	0.9	svs	snps	0.359411020041786	67
1000	0.9	svs	snps	0.827765898684612	68
1000	0.9	svs	snps	0.754969835846487	69
1000	0.9	svs	snps	0.823011392778753	70
1000	0.9	svs	snps	0.76585918776032	71
1000	0.9	svs	snps	0.499001385740274	72
1000	0.9	svs	snps	0.550910474177221	73
1000	0.9	svs	snps	0.647445460093004	74
1000	0.9	svs	snps	0.54482299314099	75
1000	0.9	svs	snps	0.686086968143162	76
1000	0.9	svs	snps	0.611281130919978	77
1000	0.9	svs	snps	0.611137082053337	78
1000	0.9	svs	snps	0.692677091899017	79
1000	0.9	svs	snps	0.794916866228437	80
1000	0.9	svs	snps	0.667521573542882	81
1000	0.9	svs	snps	0.658955997219114	82
1000	0.9	svs	snps	0.7027576284105	83
1000	0.9	svs	snps	0.767801137981195	84
1000	0.9	svs	snps	0.896337220801605	85
1000	0.9	svs	snps	0.661525119525662	86
1000	0.9	svs	snps	0.709730553579521	87
1000	0.9	svs	snps	0.81661871031374	88
1000	0.9	svs	snps	0.816236953658284	89
1000	0.9	svs	snps	0.902277695357003	90
1000	0.9	svs	snps	0.850955379626023	91
1000	0.9	svs	snps	0.726436399533536	92
1000	0.9	svs	snps	0.791068673936831	93
1000	0.9	svs	snps	0.772394286353039	94
1000	0.9	svs	snps	0.398900895095148	95
1000	0.9	svs	snps	0.788318928833122	96
1000	0.9	svs	snps	0.813450886980405	97
1000	0.9	svs	snps	0.714351781298807	98
1000	0.9	svs	snps	0.856419139349338	99
1000	0.9	svs	snps	0.599122216417514	100
10	0.15	svs	svs	0.106167709662291	1
10	0.15	svs	svs	0.180728140608396	2
10	0.15	svs	svs	0	3
10	0.15	svs	svs	0	4
10	0.15	svs	svs	0.0966375240112741	5
10	0.15	svs	svs	0.287520973483245	6
10	0.15	svs	svs	0.0593141751952947	7
10	0.15	svs	svs	0.0591840491102743	8
10	0.15	svs	svs	0	9
10	0.15	svs	svs	0.0799927334382948	10
10	0.15	svs	svs	0.0980148796656219	11
10	0.15	svs	svs	0.150265471838239	12
10	0.15	svs	svs	0.191811102146263	13
10	0.15	svs	svs	0	14
10	0.15	svs	svs	0	15
10	0.15	svs	svs	0	16
10	0.15	svs	svs	0.113958822461606	17
10	0.15	svs	svs	0.117860023748566	18
10	0.15	svs	svs	0.162764873705771	19
10	0.15	svs	svs	0.0422947626064587	20
10	0.15	svs	svs	0.158973252804141	21
10	0.15	svs	svs	0	22
10	0.15	svs	svs	0.184280200604615	23
10	0.15	svs	svs	0.24863619166948	24
10	0.15	svs	svs	0.125596187615782	25
10	0.15	svs	svs	0.291084405496456	26
10	0.15	svs	svs	0.174659634490372	27
10	0.15	svs	svs	0.282998529322093	28
10	0.15	svs	svs	0.215111461263078	29
10	0.15	svs	svs	0.214016396378431	30
10	0.15	svs	svs	0.00601861222926964	31
10	0.15	svs	svs	0.078682772116877	32
10	0.15	svs	svs	0.256736124551104	33
10	0.15	svs	svs	0.0597077822453705	34
10	0.15	svs	svs	0.23461927725189	35
10	0.15	svs	svs	0.190457183922817	36
10	0.15	svs	svs	0.278529003777515	37
10	0.15	svs	svs	0.113481060432546	38
10	0.15	svs	svs	0.0992213916124888	39
10	0.15	svs	svs	0.0880354575898535	40
10	0.15	svs	svs	0.212949658784916	41
10	0.15	svs	svs	0.234053684567716	42
10	0.15	svs	svs	0.144958493227737	43
10	0.15	svs	svs	0	44
10	0.15	svs	svs	0	45
10	0.15	svs	svs	0.0256775863308491	46
10	0.15	svs	svs	0.0661837119131281	47
10	0.15	svs	svs	0.114852405424084	48
10	0.15	svs	svs	0.102452303068338	49
10	0.15	svs	svs	0.160009321698327	50
10	0.15	svs	svs	0.00459774928655614	51
10	0.15	svs	svs	0.147018176075768	52
10	0.15	svs	svs	0.144462764942148	53
10	0.15	svs	svs	0.167759699214899	54
10	0.15	svs	svs	0.244972096825792	55
10	0.15	svs	svs	0.0680039950062422	56
10	0.15	svs	svs	0.108948264303885	57
10	0.15	svs	svs	0.220218936176292	58
10	0.15	svs	svs	0.303289003676606	59
10	0.15	svs	svs	0.209271423089643	60
10	0.15	svs	svs	0.0376523893636035	61
10	0.15	svs	svs	0.112190326225743	62
10	0.15	svs	svs	0.243800609842289	63
10	0.15	svs	svs	0.239795998006183	64
10	0.15	svs	svs	0.395186107684071	65
10	0.15	svs	svs	0	66
10	0.15	svs	svs	0.160929048741754	67
10	0.15	svs	svs	0.228466449236091	68
10	0.15	svs	svs	0.271799496660462	69
10	0.15	svs	svs	0.394858779638888	70
10	0.15	svs	svs	0.139560496343886	71
10	0.15	svs	svs	0.0393224006479514	72
10	0.15	svs	svs	0.191940535110651	73
10	0.15	svs	svs	0.309426676722655	74
10	0.15	svs	svs	0.236469729982292	75
10	0.15	svs	svs	0.0567412862695561	76
10	0.15	svs	svs	0.164075376117194	77
10	0.15	svs	svs	0.270594853968948	78
10	0.15	svs	svs	0.0682122296561382	79
10	0.15	svs	svs	0.182700166117051	80
10	0.15	svs	svs	0.143666517838703	81
10	0.15	svs	svs	0.243333019566439	82
10	0.15	svs	svs	0.128444174034719	83
10	0.15	svs	svs	0.118158783119162	84
10	0.15	svs	svs	0.115611773310884	85
10	0.15	svs	svs	0.0750857580976103	86
10	0.15	svs	svs	0.271749197378349	87
10	0.15	svs	svs	0.119557872381504	88
10	0.15	svs	svs	0.155197995318012	89
10	0.15	svs	svs	0.201356498900523	90
10	0.15	svs	svs	0.139063326412845	91
10	0.15	svs	svs	0.133852248245187	92
10	0.15	svs	svs	0.151488526959709	93
10	0.15	svs	svs	0.111439161130194	94
10	0.15	svs	svs	0.128289407433366	95
10	0.15	svs	svs	0.180016785055432	96
10	0.15	svs	svs	0.130797413361629	97
10	0.15	svs	svs	0.23510090460738	98
10	0.15	svs	svs	0.0805933047876241	99
10	0.15	svs	svs	0.380986951436601	100
10	0.3	svs	svs	0.148011209901475	1
10	0.3	svs	svs	0.445229662336748	2
10	0.3	svs	svs	0.372506042178028	3
10	0.3	svs	svs	0.44502812207847	4
10	0.3	svs	svs	0.294123621765347	5
10	0.3	svs	svs	0.25911524479299	6
10	0.3	svs	svs	0.372567965300906	7
10	0.3	svs	svs	0.315653122023054	8
10	0.3	svs	svs	0.349222206942298	9
10	0.3	svs	svs	0.124101650204891	10
10	0.3	svs	svs	0.216014046068794	11
10	0.3	svs	svs	0.300931329939153	12
10	0.3	svs	svs	0.169730291430853	13
10	0.3	svs	svs	0.329164305975848	14
10	0.3	svs	svs	0.466019040891882	15
10	0.3	svs	svs	0.348966905005716	16
10	0.3	svs	svs	0.104441162826811	17
10	0.3	svs	svs	0.177779635815627	18
10	0.3	svs	svs	0.344531359560479	19
10	0.3	svs	svs	0.251507056700437	20
10	0.3	svs	svs	0.125638302702041	21
10	0.3	svs	svs	0.288384480839561	22
10	0.3	svs	svs	0.319409950356854	23
10	0.3	svs	svs	0.349115144380892	24
10	0.3	svs	svs	0.223875780455217	25
10	0.3	svs	svs	0.554879800266288	26
10	0.3	svs	svs	0.328626272418808	27
10	0.3	svs	svs	0.119228460936165	28
10	0.3	svs	svs	0.326784137171224	29
10	0.3	svs	svs	0.126030129235747	30
10	0.3	svs	svs	0.31570110098153	31
10	0.3	svs	svs	0.34080764483895	32
10	0.3	svs	svs	0.383702343821337	33
10	0.3	svs	svs	0.481525449163324	34
10	0.3	svs	svs	0.338867871720999	35
10	0.3	svs	svs	0.170862170945117	36
10	0.3	svs	svs	0.314772614782514	37
10	0.3	svs	svs	0.0972676484093674	38
10	0.3	svs	svs	0.340075283995429	39
10	0.3	svs	svs	0.441667129723956	40
10	0.3	svs	svs	0.339684571428571	41
10	0.3	svs	svs	0.39598930695609	42
10	0.3	svs	svs	0.237194048741924	43
10	0.3	svs	svs	0.372862369269445	44
10	0.3	svs	svs	0.105072238704722	45
10	0.3	svs	svs	0.219450256630363	46
10	0.3	svs	svs	0.441033847805867	47
10	0.3	svs	svs	0.50048641268276	48
10	0.3	svs	svs	0.223305349929832	49
10	0.3	svs	svs	0.329970751808929	50
10	0.3	svs	svs	0.271039559956916	51
10	0.3	svs	svs	0.421770974023778	52
10	0.3	svs	svs	0.272441570528908	53
10	0.3	svs	svs	0.352783658811721	54
10	0.3	svs	svs	0.22050086565947	55
10	0.3	svs	svs	0.288881666592879	56
10	0.3	svs	svs	0.375150791146814	57
10	0.3	svs	svs	0.33857443700995	58
10	0.3	svs	svs	0.27458410584818	59
10	0.3	svs	svs	0.328839670263737	60
10	0.3	svs	svs	0.332221444798222	61
10	0.3	svs	svs	0.371224739290608	62
10	0.3	svs	svs	0.329160668641957	63
10	0.3	svs	svs	0.583315114931436	64
10	0.3	svs	svs	0.447859128154143	65
10	0.3	svs	svs	0.215218105738215	66
10	0.3	svs	svs	0.339047879447691	67
10	0.3	svs	svs	0.509953930719073	68
10	0.3	svs	svs	0.257203583546889	69
10	0.3	svs	svs	0.550564711749904	70
10	0.3	svs	svs	0.632069442037338	71
10	0.3	svs	svs	0.338438319777844	72
10	0.3	svs	svs	0.307030942942655	73
10	0.3	svs	svs	0.267043362701186	74
10	0.3	svs	svs	0.300633704648491	75
10	0.3	svs	svs	0.251257082827019	76
10	0.3	svs	svs	0.241177701779466	77
10	0.3	svs	svs	0.346902854144351	78
10	0.3	svs	svs	0.320965571181164	79
10	0.3	svs	svs	0.269512662763658	80
10	0.3	svs	svs	0.534979172822678	81
10	0.3	svs	svs	0.330501996255287	82
10	0.3	svs	svs	0.288399373348426	83
10	0.3	svs	svs	0.406449166610271	84
10	0.3	svs	svs	0.327409821122098	85
10	0.3	svs	svs	0.592444813753688	86
10	0.3	svs	svs	0.466772669701522	87
10	0.3	svs	svs	0.242570564098313	88
10	0.3	svs	svs	0.433761591615777	89
10	0.3	svs	svs	0.29640157406051	90
10	0.3	svs	svs	0.294449958661087	91
10	0.3	svs	svs	0.368439491189666	92
10	0.3	svs	svs	0.405951878190964	93
10	0.3	svs	svs	0.261039758253685	94
10	0.3	svs	svs	0.334405757001301	95
10	0.3	svs	svs	0.27383117488578	96
10	0.3	svs	svs	0.338124613631455	97
10	0.3	svs	svs	0.206414205037578	98
10	0.3	svs	svs	0.304347490593282	99
10	0.3	svs	svs	0.254618618491417	100
10	0.45	svs	svs	0.316389710727751	1
10	0.45	svs	svs	0.515747468054156	2
10	0.45	svs	svs	0.462275899544209	3
10	0.45	svs	svs	0.542595568052487	4
10	0.45	svs	svs	0.462808927193056	5
10	0.45	svs	svs	0.624034534780695	6
10	0.45	svs	svs	0.636507087120871	7
10	0.45	svs	svs	0.585175262551907	8
10	0.45	svs	svs	0.530848407996671	9
10	0.45	svs	svs	0.665573913607965	10
10	0.45	svs	svs	0.607944986259933	11
10	0.45	svs	svs	0.481184016776631	12
10	0.45	svs	svs	0.50066249271986	13
10	0.45	svs	svs	0.676308590764625	14
10	0.45	svs	svs	0.692685246546591	15
10	0.45	svs	svs	0.51000632990348	16
10	0.45	svs	svs	0.150303657011983	17
10	0.45	svs	svs	0.448582315653478	18
10	0.45	svs	svs	0.39042479130473	19
10	0.45	svs	svs	0.293358889507548	20
10	0.45	svs	svs	0.131317846265657	21
10	0.45	svs	svs	0.662972902139849	22
10	0.45	svs	svs	0.505030716094778	23
10	0.45	svs	svs	0.401611042906044	24
10	0.45	svs	svs	0.538673632412478	25
10	0.45	svs	svs	0.543179211207686	26
10	0.45	svs	svs	0.430998523343486	27
10	0.45	svs	svs	0.601469177919966	28
10	0.45	svs	svs	0.47432251312567	29
10	0.45	svs	svs	0.344382553312532	30
10	0.45	svs	svs	0.393932248126662	31
10	0.45	svs	svs	0.532399158617192	32
10	0.45	svs	svs	0.40459047790047	33
10	0.45	svs	svs	0.62610416258598	34
10	0.45	svs	svs	0.45505964940627	35
10	0.45	svs	svs	0.44840166451165	36
10	0.45	svs	svs	0.468391068080861	37
10	0.45	svs	svs	0.597912408671625	38
10	0.45	svs	svs	0.59697480476233	39
10	0.45	svs	svs	0.465528841906178	40
10	0.45	svs	svs	0.167467365221174	41
10	0.45	svs	svs	0.423519738932194	42
10	0.45	svs	svs	0.0535099989972708	43
10	0.45	svs	svs	0.577600440560717	44
10	0.45	svs	svs	0.495688738474088	45
10	0.45	svs	svs	0.401233484064779	46
10	0.45	svs	svs	0.489795880809778	47
10	0.45	svs	svs	0.361997727558651	48
10	0.45	svs	svs	0.593095798483217	49
10	0.45	svs	svs	0.50453920245461	50
10	0.45	svs	svs	0.508100931843111	51
10	0.45	svs	svs	0.485101427080303	52
10	0.45	svs	svs	0.577095600319523	53
10	0.45	svs	svs	0.375168587438743	54
10	0.45	svs	svs	0.619744355521804	55
10	0.45	svs	svs	0.574271113109634	56
10	0.45	svs	svs	0.503149375381568	57
10	0.45	svs	svs	0.190808716678589	58
10	0.45	svs	svs	0.393383360611447	59
10	0.45	svs	svs	0.860638086103621	60
10	0.45	svs	svs	0.565914902073351	61
10	0.45	svs	svs	0.356992452334522	62
10	0.45	svs	svs	0.534396544463562	63
10	0.45	svs	svs	0.57449663415245	64
10	0.45	svs	svs	0.621380089726955	65
10	0.45	svs	svs	0.55501669651859	66
10	0.45	svs	svs	0.551183940064108	67
10	0.45	svs	svs	0.546879511199513	68
10	0.45	svs	svs	0.668148076514749	69
10	0.45	svs	svs	0.408156496435944	70
10	0.45	svs	svs	0.663176527422721	71
10	0.45	svs	svs	0.475044460137029	72
10	0.45	svs	svs	0.607059795772297	73
10	0.45	svs	svs	0.337231159443762	74
10	0.45	svs	svs	0.409592524296331	75
10	0.45	svs	svs	0.381159703147983	76
10	0.45	svs	svs	0.412712335800779	77
10	0.45	svs	svs	0.626669900341261	78
10	0.45	svs	svs	0.26547102259136	79
10	0.45	svs	svs	0.625287691714365	80
10	0.45	svs	svs	0.278697307441717	81
10	0.45	svs	svs	0.567138937225168	82
10	0.45	svs	svs	0.537044718835411	83
10	0.45	svs	svs	0.238595687634872	84
10	0.45	svs	svs	0.45161534043171	85
10	0.45	svs	svs	0.131040112491433	86
10	0.45	svs	svs	0.292822697511295	87
10	0.45	svs	svs	0.432606602352688	88
10	0.45	svs	svs	0.331526716907869	89
10	0.45	svs	svs	0.290662786652392	90
10	0.45	svs	svs	0.515666528867548	91
10	0.45	svs	svs	0.134308601773654	92
10	0.45	svs	svs	0.483959442135115	93
10	0.45	svs	svs	0.565386503201318	94
10	0.45	svs	svs	0.228317060011225	95
10	0.45	svs	svs	0.507116279282117	96
